IC1,IC2
2.351204793760719725e-01,-8.001523419551917482e-02
2.307572782382277810e-01,7.325214444915302547e-02
3.294977350603451316e-01,1.707281477980057693e-01
-1.148283116204389664e-01,2.550276974410492503e-01
4.161921550490199628e-01,-3.108913366834760161e-01
1.530322753169792716e-01,4.435582149997215062e-02
-5.869837335876724321e-02,4.341961372074517461e-02
1.349566474888563572e-01,-1.847217380589844318e-02
4.959163491181292072e-01,1.444118552790773502e-01
4.112592120854130506e-01,-1.119521283114563170e-01
2.694708223900897370e-01,1.494293172311821349e-01
3.457201328080692360e-01,1.964915769424883593e-02
3.796957167875725236e-01,-1.230072761134391596e-01
3.941527238132414568e-01,2.574869467174196180e-01
-3.160777385605122863e-02,7.358255329529690691e-02
2.425140634829669462e-01,1.809496054872102300e-01
7.674093935100448349e-02,-2.978274333481634173e-02
3.105042986879327782e-01,3.501825315318790599e-01
2.243652671200042359e-01,3.563399928960448437e-01
1.527867077682916186e-01,3.596994937802055342e-02
5.338840500952597434e-01,4.026438469613352611e-01
1.772981331115970893e-01,-1.220613822316744812e-01
1.315956528895947109e-01,-3.743744091817099440e-01
1.254244909808106268e-01,4.728004150487901715e-03
3.901968947209109584e-01,2.964592948456805099e-01
3.121180954626834314e-01,1.308819552081708359e-01
2.000667836200149818e-01,2.395937871598770308e-01
4.173314142001071092e-01,3.242709937748846083e-01
5.641155745929813392e-01,-7.228662354613432650e-02
1.318545938902364878e-01,-1.717260826244878802e-01
3.910561376555415913e-01,-1.777878500151020350e-02
1.665034298671068391e-01,-2.005701680361338390e-01
2.131820802412317528e-01,-4.193561773534482812e-02
2.737152885149468085e-01,-3.833056690738085859e-01
-6.430790813670995976e-02,-9.623201401039287173e-02
4.800469917402392928e-01,7.157003001982795154e-02
-1.453916717458950949e-03,-3.986526059900166730e-02
5.606590276090421820e-01,-8.953641057709174622e-02
3.433550977676829152e-01,-2.313981761485377764e-01
6.538960915115964688e-03,-1.795288654994797450e-01
4.343443642464879240e-01,-5.123600666822256677e-01
2.827556613031000782e-02,-2.117394933185854852e-02
-3.483224218867295274e+00,-3.383123291022859913e+00
-2.716305986224081703e+00,-2.963177719319172621e+00
-2.750505444462385984e+00,-3.578499030140690707e+00
3.058020897005231387e-01,-1.331558372665301304e-01
-3.310792088034682390e+00,-3.903794271402341476e+00
4.896619101732488377e-01,-2.506318715643634509e-01
-2.681587528013395616e+00,-3.313925125291627527e+00
8.849561797252260276e-02,1.408018825422080733e-01
9.824200142870978536e-02,-2.817336973148314994e-01
-4.279533649348902374e-02,-3.644942129789540634e-03
-3.304870594766901037e-01,-5.160614421315254940e-01
-1.116307313776188637e-01,-2.453287967123104867e-03
1.864127248412187909e-01,3.741543463837292971e-01
3.608707476803251768e-01,-1.932541519345728209e-01
1.499067407751857872e-01,2.116104164387448139e-01
2.752086816794988011e-01,-2.035253284943645546e-01
5.343909342661262718e-02,-5.935025158415330182e-02
-8.335234867199973682e-03,1.806832648589456747e-01
-3.613151686047034072e+00,-3.699161546474026174e+00
-1.659230475193924359e-01,-1.690386332262532598e-01
-3.321680635327353137e+00,3.701983787221296396e+00
-2.753164560835336339e+00,3.051989637050073867e+00
-2.804412025868218361e+00,3.664261206390248660e+00
-3.415383462179525154e+00,-3.743998416156339548e+00
-7.277719313167064996e+00,-8.147035494462989691e-02
2.026731078613705772e-01,-3.911329169815357804e-02
-2.948129320745433546e+00,3.170266340377710712e+00
2.590634787832658548e-01,4.531141116862939106e-02
3.125337525824048446e-01,5.230959275168179934e-01
4.502774913013312674e-01,5.322617103728002341e-01
-4.154301610589556382e-01,4.575202093826221117e-01
-1.073896093007045832e-01,2.151601145294357309e-02
3.060701313036663374e-01,-2.482775285948826682e-01
5.653940455582902314e-02,-1.137324572267294359e-01
-1.102598834511319570e+00,-1.514918398033715086e+00
1.603965294059867541e-01,9.623618566416621001e-02
-1.780849946035673592e-01,-1.694077923897462368e-01
2.707286384269409485e-01,1.195145407786229602e-01
-3.749138304035253721e+00,3.716680369491229818e+00
-1.874145582449058267e-01,1.659825853983959987e-01
3.017515334528590026e-02,-2.160772839237288523e-01
2.221217506082070192e-01,4.576886065247396523e-02
3.441490802509636904e-01,-3.987074516783734035e-01
-3.577970987179812212e+00,3.731382562454379048e+00
-3.619744822116984118e+00,4.041907883287113812e+00
2.412322006489639181e-01,8.950758038918846249e-02
1.951966396353918276e-01,1.036535741979119768e-01
3.576340428086312029e-01,6.487127928860443593e-02
6.602390156830695300e-01,-1.645534846084060754e-01
4.743882544760520958e-01,-5.143543063453186459e-01
-4.966105236640864368e-02,-6.616560568623622296e-02
2.805268057168893575e-02,1.339931116629479169e-01
-1.267942016950106450e-03,-5.964691973686580412e-02
2.309516226386766347e-01,3.102722217758850376e-01
-1.194848593325423591e+00,1.484940430950983270e+00
3.201222514918515283e-01,7.834905568846656232e-02
-1.315890449327895839e-01,2.375971018904993182e-01
4.305942374370264614e-01,5.279668684165019638e-02
-1.816868877789962478e-01,1.427255144823299940e-03
8.909733827955158836e-02,1.349453785651562043e-01
1.872194207170636282e-01,3.972802400397878464e-01
1.804420662534213515e-01,-8.149096735125758995e-02
3.562012740486786844e-01,4.272784527558634582e-01
2.498977916006732414e-01,2.555321626795883372e-01
2.363666124790489986e-01,-3.192822209880454010e-02
2.009497722315726209e-01,-1.251039551734627886e-01
5.906106617112524271e-01,3.163995140025079866e-01
2.288654316377806419e-01,-1.943325063889909665e-01
3.564013843465496101e-01,-1.476900114330508273e-01
3.699948591361179040e-01,4.217107869381060414e-01
-1.876422698338249262e-01,-6.294712764868645727e-02
9.407006687902412512e-02,-5.591896965554449955e-02
1.501016212025085839e-01,2.318539758435909370e-01
5.180275516684985648e-01,-8.775235694104373957e-03
4.288006749640944637e-01,2.102074467381780387e-01
1.453212458811035390e-01,-2.555722045427397116e-01
4.392966660274438828e-02,-4.478389886540621451e-02
2.671162510626853281e-01,-2.194877001827510166e-01
-1.270510607451744989e-01,7.139154928260067756e-02
1.939742858707078355e-01,-1.733732869395132256e-02
5.884542634123444138e-01,2.222510550631337511e-02
1.308422304054598362e-01,4.113808330258186818e-02
6.123966060795471567e-01,-1.628780030628219910e-01
2.127380574344187869e-01,-2.918393145864983662e-01
3.487436934684600143e-01,1.587022646815317573e-01
1.117923390632976494e-01,4.407837766587344164e-02
7.152293667590925441e-01,-1.909100385808642497e-01
-3.594621397344442693e-02,-6.908759884596582523e-02
2.361807907736838408e-01,3.207771779487332553e-02
5.617904138321221374e-01,-2.246985732489384935e-01
-1.361838841661273947e-01,1.340312076158148014e-01
8.251753663222391455e-02,5.620115210868820155e-02
4.876213853580575464e-01,1.255308862470671805e-01
7.848086600814332958e-02,-4.464099208653998230e-01
3.006126960905077250e-01,-3.436257250614091485e-01
-8.663004711211340358e-02,2.932001828239098190e-02
-7.442225918985181932e-02,-6.591194116237246436e-02
3.702430986813327052e-01,3.403940261767702813e-01
-7.796309278844963664e-02,-6.913651294569628063e-03
3.304422975729013889e-01,1.696677547501798944e-01
3.386933692569313314e-01,-2.810502308969389240e-01
2.533307807502748754e-01,9.631808336165578743e-02
3.682507267342600699e-01,-8.622489116971703005e-02
-1.812883308443649644e-01,-1.040546352740428782e-01
3.696138513041840046e-01,-1.338400116176342303e-01
9.406934991006041247e-02,-5.284925809576002803e-02
3.726827099281405098e-01,-1.621059617387051732e-01
-1.219679950068755236e-01,-5.907893284266727343e-03
-3.725036736339016663e+00,-4.162621185493307507e+00
1.585253752852605058e-01,-1.883540189496427653e-01
8.605962380714476945e-02,1.100618660120693953e-01
-6.026374986223148600e-02,-1.954048709766799674e-01
5.254249132905676190e-01,-8.458459837532951442e-02
-9.406211789784148236e-02,2.877621078009967026e-01
6.994684208316681584e-02,1.180938001003750404e-01
1.437503882729478932e-01,2.248404994492773923e-01
