IC1,IC2
-1.063821066489016642e+00,9.497091248255432605e-01
4.300809420125985966e-02,5.894031502888682494e-01
-6.620627667773612002e-01,1.040329413529783364e+00
-2.384060091178533902e+00,-1.167897255328051997e+00
-1.864368195540337947e+00,6.779766221276916083e-01
-1.802580969366680996e+00,1.581734055014523133e+00
-8.545290530096171233e-01,-2.024811271173680538e+00
-6.622931000801864920e-01,-1.402362330825961845e+00
-3.459071253922283984e-01,-6.768457380585023442e-01
-1.127547189773913772e+00,-1.709900957967127821e+00
-3.965669072004619489e-01,-8.101491095921897756e-01
-7.380978568686537011e-01,-2.083852594954610282e+00
-5.126545133953334110e-01,-9.527985988800847794e-01
-6.924535999937534436e-01,-1.092168707357298318e+00
-4.963180168523292357e-01,-8.009460435433337633e-01
-7.034998944097659024e-01,-1.514576011709579229e+00
-1.616682716591857361e+00,-2.378182157782949169e+00
-8.533967903181894910e-01,-1.272988534225069746e+00
-5.476551011116889134e-01,-1.385256730218308086e+00
-3.023879736599546231e+00,2.472090643104420504e+00
-1.591253320697603391e+00,-1.591020556853912860e+00
-5.663695710528423577e-01,-1.410390105651365911e+00
-6.168474918357100822e-01,-9.210599206464170630e-01
-2.974029265335405459e+00,6.685542497732719358e-01
-1.348543953873056811e+00,2.125283168233803033e-01
-9.737789232754279212e-01,-3.137395638612997528e-01
-1.423563790410870222e+00,1.485292334896879396e+00
-2.150436049513465786e+00,-4.690935752735003184e-01
-1.178909008134333636e+00,-3.500441279870119549e-01
-2.781235486763538489e+00,-3.373599213433722821e-01
-5.410115745095753215e-02,1.432127676121987880e+00
-2.138976252437109871e+00,3.802355185248573188e-01
-5.018591403689069974e-01,1.130443453646541974e+00
-4.707502766844394726e-01,1.585900670633699550e+00
-2.236600044739672777e-01,1.332994094061817680e+00
-8.621640137422205141e-01,1.504478701550916453e+00
-1.484654603504016679e+00,2.895749679794348275e+00
-8.600130288561165237e-01,1.472098734050648172e+00
-7.304696744505212447e-01,1.321633045329625888e+00
-9.643372022314684600e-01,5.530263020887322689e-01
-1.485133374554433061e+00,2.023892898696792564e+00
-7.860430956818365011e-01,1.298393075035068067e+00
-1.421622217192360482e+00,-3.078595264848139543e-02
-2.141867307243132679e+00,7.501677959079818825e-01
-1.243314552191620903e+00,9.323756596154349208e-02
-2.159274042934291593e+00,-1.176256378958021820e+00
-5.189877656646730841e-01,-1.358163649505804149e-01
-1.763649745809359404e+00,1.270287319289732153e+00
-1.773791435030709573e+00,-2.991900310114921635e-01
-2.971453859382989560e+00,3.767176895724204666e-01
-1.024013621587920753e+00,-2.797492816296413221e+00
-1.714174577605961369e+00,4.227001204276963353e-01
4.833975167708126075e-01,2.800460193168149980e-01
-5.436916054937808163e-01,-1.678509967309848472e+00
-1.946746959051297021e-01,-1.288077276342201039e+00
-5.667060195348015972e-01,-1.048491602404634460e+00
-1.199879553498803264e-01,-9.842713500125040982e-01
-3.699142664454576623e-01,-7.432994341310917852e-01
2.585424192695118251e-02,-2.233384694631764256e-01
-1.327164047246230716e+00,-9.494199701881770315e-01
-2.041239396173570031e-01,-1.772467904418681961e-01
-2.255415483115026820e+00,-3.293940429216171140e+00
-1.842719370732653905e+00,-3.762816170513026415e-01
-2.557497928093420470e+00,-1.139328648230581109e+00
-2.033167563953588886e+00,-1.035190706423771978e+00
-2.023512862762500308e+00,1.670438158930770411e+00
-1.406749441871824324e-01,7.773915986974863079e-01
-3.737442908408482589e-01,7.945075450113675553e-01
-1.049897019880115412e+00,1.530220609290628531e+00
-1.249988738157573831e+00,2.297559803930645295e+00
-1.657349535686173603e+00,2.227492230841854326e+00
-4.835711668776283556e-01,1.466557868830200340e+00
3.739355953474047256e-01,-4.210857312339365000e-01
-7.930098704822201583e-01,1.539327172238264874e+00
-2.147586857363306567e+00,-1.274111910903345413e+00
-2.469590260058544207e+00,-1.429008888554319068e+00
-2.793580452240222445e-01,8.959747223672817062e-01
-4.332653204346891274e-01,7.940720987685089272e-01
1.169578355847079448e-01,4.273456115539295275e-01
-2.557294035283134814e+00,-5.373457786070042763e-01
-1.904048305430948052e+00,-2.097667940171832779e+00
-4.704073733671823021e+00,3.219345697934883899e-01
-2.536188456366539334e+00,-3.565799989128327629e-01
-3.655617409463116196e+00,-5.575775953903289173e-02
-3.152079395588211153e+00,-2.361828917556796636e-01
-2.371439160745402841e+00,-2.029104618724918652e+00
-4.364744249047167735e-01,-1.158391633994823700e+00
-8.917115223118423639e-01,-1.467622082061591060e+00
-2.277106799859332231e-01,-3.274796462285223808e-01
-5.257054922885069370e-01,-1.260897670721789376e+00
-9.385601363621036697e-01,-1.162350667946749461e+00
-2.681935371095266474e-01,-1.149569884823536059e+00
-3.470386583217129339e-01,-5.214503059805427609e-01
-5.736474889374450908e-02,-4.778132768864642999e-01
-4.531119210903846728e+00,-1.735283303141204048e+00
-3.374708289679947626e+00,5.129573339786479558e-01
-3.233134421514595180e-01,-9.223832826561441101e-01
-2.686443235924691475e-01,-5.118921904705225900e-01
-2.891959539870011531e-01,-9.615240360242589546e-01
-2.056425224909602889e+00,1.533398106177593423e+00
-2.697132684163233041e+00,1.332839316881628600e+00
-2.727816561567732112e+00,2.846442534892941634e+00
-1.415283285665330570e+00,2.203753819664115987e+00
-1.752589348092588040e+00,3.062210318846207979e+00
-1.407207398562357659e+00,2.993535898926006578e+00
-1.816064631293251130e+00,3.174819204997694655e+00
-6.841712688616271576e-01,9.822465278482135353e-01
-6.990555437874081957e-01,1.958780412518432934e+00
1.406177244665909598e-01,9.436338123170728842e-01
-6.833616584202065747e-01,1.223222312886273366e+00
-7.403970687446230770e-01,1.646777176321501557e+00
-2.524165039918190301e-01,1.326613855896785710e+00
-6.393051201020419905e-01,2.384930025367889284e-01
2.821137582732067273e-01,1.049319944858686293e+00
-3.169376595915739614e+00,4.156123064549049673e+00
-1.540056540797519524e+00,2.342537555570478602e+00
-3.832264481044705962e-01,9.848913033333384082e-01
1.560369025217682171e-01,1.220660307340223349e+00
-2.136526496307821765e-01,1.212312743456507302e+00
-2.552612287008316216e-01,1.111532253933511738e+00
-6.181310122631961113e-01,1.761195167879270551e+00
-1.259694723073613576e-01,8.884930085661227883e-01
2.065309008897468213e-01,1.013730415207309832e-01
-3.000254290481790265e-01,-1.017146763166331347e+00
8.155072523600030709e-02,-9.211148797775610131e-01
2.689166092047570733e-02,-5.877676005100725964e-01
-7.499965520225081450e-01,-1.012440407015021027e+00
6.442984968356908482e-01,-8.316761122245304449e-02
2.258416971754325375e-01,-8.259363553395551172e-01
-5.412611475192355970e-01,-9.781864880924275862e-01
-8.924731817348104945e-01,-1.832028396340078968e+00
-4.978948915083672988e-01,-1.661289168381917314e+00
-5.024770385162018460e-01,5.406027247323635238e-02
-3.494255691090767391e-01,-1.947179212194379838e+00
-9.842440922005155635e-01,-1.044416369875849959e+00
-1.005382981256127017e+00,-1.549823722977327067e+00
4.035509558982224715e-02,-3.573033574592235362e-01
-3.672400019898202639e-01,-1.967998986335443234e+00
-1.396122611328085234e-04,-9.040547865316589382e-01
-2.202312192270870217e-01,-1.042600789365255132e+00
-3.743504965534837359e-01,-1.411537789395076015e+00
-3.134241896591326570e-01,-1.126342661443942017e+00
-4.116330787863534124e-01,-9.185311476430739752e-01
-3.668430504674143888e-01,1.073823095475807010e+00
-2.570703902210328406e-01,5.636245635970261736e-01
-2.898718010255905628e-02,6.085831466291053982e-01
-4.978009293707350014e-01,1.548432765712243420e+00
-4.733905038011166355e-01,-1.453085010221190743e+00
-3.042853001726335549e-01,1.847837229209396415e-01
-2.372975321446166574e-01,1.567856890651887047e+00
-7.869754176230485676e-01,2.223448285711757233e+00
-6.597565684005285425e-01,1.639286185848792154e+00
-6.723595580342763833e-01,-1.884620174083116995e-01
-1.407857319124925288e+00,6.818573327810232287e-01
-6.719708870781218035e-01,1.684358654391539423e+00
-6.897343689845540915e-01,2.226058083103528595e+00
1.341539521141305591e-01,5.718594171512052515e-01
-5.938720621112750786e-01,1.863701521861425681e+00
-9.674661053461079685e-02,8.890045710297496129e-01
-2.240346376889615077e-01,1.182275920057030749e+00
-5.661445362244941215e-01,1.323359790944754977e+00
-3.911223099960292604e-01,1.175385259926396531e+00
-4.851313379437114937e-01,9.688254633234320012e-01
9.916650444454773450e-02,-3.937014768030623335e-01
5.167790349785036375e-01,5.668030671129107301e-01
6.250367059316145335e-01,3.344025720870898444e-01
4.588522298912658393e-01,-2.028507482342540025e-01
-6.683765278673556853e-01,1.370697648462543494e+00
-4.599537288647099348e-02,2.538008818783074050e-01
6.945557414194796220e-01,-2.784137783828203871e-01
8.283652270007083596e-01,2.217028276698145700e-02
7.953208829649962563e-01,4.077526817431291195e-01
-9.731440976905399165e-02,1.119172072833370724e+00
-3.089130706436999385e-01,9.846513866297053053e-01
6.388659439296032749e-01,1.600953444859629649e-01
9.059921550743583740e-01,-1.554348923772991796e-02
5.684947165684904880e-01,5.455518732414214866e-02
5.347790411413461120e-01,-2.897181939753530888e-01
6.104287877460753409e-01,1.167139299067188607e-01
6.116666094774614315e-01,-4.943338303080399565e-03
3.884417760365351246e-01,3.803885468669455927e-02
5.586329465576397313e-01,1.743085162359973295e-01
4.093157671278142562e-01,3.234577800016733007e-01
1.938794666513415643e-01,6.070690477574074428e-01
5.623686119182582654e-01,-5.115160743429825185e-01
6.096893631837200234e-01,-3.587139387725680750e-01
5.966822969351258665e-01,4.367240068306854628e-01
3.608864047061697833e-01,9.992066907036736834e-02
8.657622838620851469e-02,-1.466095386218885417e-02
3.702638685403560337e-01,-1.453091883684499153e-01
6.988698891635963806e-01,-2.029194311899469028e-01
8.929041897933205352e-01,-2.925054900318783679e-01
7.418979074833518261e-01,5.683891285915457919e-02
2.372763999116911382e-01,-1.921353483497222903e-01
5.360857860234754524e-01,-2.969313263677019754e-01
7.112709588017355200e-01,-2.599021709252135048e-01
4.253624050719235217e-01,-2.358119021048292185e-01
5.379947589521739681e-01,3.353066497709669136e-01
7.745059021504806518e-01,1.228864026295283102e-01
7.458996791942852367e-01,2.100895767500214062e-01
3.042238212748056836e-01,-1.221358222268070642e-01
6.990654673202916225e-01,3.301895254771246985e-02
3.750453033448619689e-01,-3.565383187509163498e-01
6.310656521899860039e-01,1.653408407056586663e-02
7.295867201201762242e-01,7.964694873047263313e-01
6.575919023411793685e-01,4.647399489130479289e-01
1.067300406675492308e+00,2.119030472216627270e-01
9.336617041755996826e-01,7.294322115838095533e-01
3.232228482533033853e-01,4.042306693882309343e-01
8.628969511091285627e-01,8.768403489437333054e-01
8.042282558401349091e-01,3.727324536618178419e-01
7.256041824432826193e-01,7.267758013697102337e-02
8.455225148565181925e-01,9.179790393552263172e-02
4.030726359516809687e-01,4.817159380275980451e-01
4.549830354245391617e-01,2.254195801049440062e-01
7.715885997820549624e-01,3.693910552547404746e-01
5.132148829302181081e-01,4.046659052489000041e-01
7.996642073605240153e-01,3.294496084982816153e-02
8.958095696368157945e-01,4.389938073819291825e-02
1.025458261596996712e+00,1.741687874024035187e-01
4.167197005555772216e-01,3.280870606641039799e-01
6.962674927511707246e-01,-2.781653682730545613e-02
5.131958300857979438e-01,6.065391634189831738e-01
6.045204264334189670e-01,-3.808815058578321477e-02
1.003469075187672033e+00,-4.535626126312160000e-01
6.712659973240707734e-01,-4.589098684507394998e-01
8.477548454976125969e-01,-5.480539188955296792e-01
1.063620438365003418e+00,-5.990095017500628449e-01
6.880895955668281383e-01,1.205162761680693972e-01
1.341688046053645555e+00,-2.637961380915883614e-01
1.015328140063342932e+00,-9.802345814003571300e-02
9.709395777294784757e-01,2.736517092713159349e-01
7.867222524406575213e-01,-1.795651963717822264e-01
8.683713009275914052e-01,1.720382494230960069e-01
7.849375798285270767e-01,2.509530728575872227e-01
1.152820310061818843e+00,1.450097035944627466e-01
9.981924519552141106e-01,2.724099942120297713e-01
8.547994241258013992e-02,-1.026336884314680509e+00
7.756907789450451229e-01,-2.181721546111425880e-01
1.077664910547688315e+00,-1.263485410558793653e-01
7.591959611652319140e-01,1.626474180241321288e-01
