rmsd_ca,end_to_end,protein_lipid_sep,rg_ca,lipid_plane_dist,contacts,phi_avg,psi_avg,helix_fraction,phi12
3.595834989458218445e+01,7.790926795264032023e+01,7.480663377144591664e+01,4.166102295112658993e+01,5.910000228881835938e+01,2.000000000000000000e+00,-4.668108779728995472e+01,-1.263074448431096819e+01,6.571428571428571397e-01,-5.513014379876067039e+01
3.628331154836646988e+01,7.710504118314615596e+01,7.292367460242709853e+01,4.213359648699051974e+01,5.511000061035156250e+01,3.000000000000000000e+00,-5.561796418267870479e+01,-1.219162525837950817e+00,7.428571428571428825e-01,-5.810301377979616433e+01
3.520113388427322576e+01,7.627581765044166673e+01,7.054674946327737928e+01,4.039025152561506360e+01,5.697000503540039062e+01,3.000000000000000000e+00,-5.309540648812474473e+01,-1.309298017488995391e+01,6.857142857142857206e-01,-3.979684768991628374e+01
3.342220260140480548e+01,7.397685323296606441e+01,7.163012683544660320e+01,3.831646319125714939e+01,5.826000213623046875e+01,3.000000000000000000e+00,-4.978488177683140492e+01,-1.286455327483201572e+01,6.285714285714285587e-01,-5.651727087128575988e+01
3.537643165720921701e+01,7.352499194062009735e+01,7.261399329787739987e+01,4.041752403974325603e+01,5.375000381469726562e+01,4.000000000000000000e+00,-5.188488115003166712e+01,-1.774714004185175042e+01,6.857142857142857206e-01,-7.200047332853777959e+01
2.412766383170087892e+01,2.338998388460475297e+01,8.017448450728284115e+01,2.488177337786847687e+01,5.806999969482421875e+01,4.000000000000000000e+00,-5.229038639957264678e+01,-7.691327912479466455e+00,7.428571428571428825e-01,-6.328003871088876053e+01
3.371297351258026431e+00,2.430775254379768313e+01,8.095886367000271377e+01,9.647398422860019807e+00,5.721000289916992188e+01,1.000000000000000000e+00,-6.395725021635528407e+01,-1.042517430847806637e+01,8.000000000000000444e-01,-6.747628662391713306e+01
2.214962320133110296e+01,2.505934584472348448e+01,7.771162630537114069e+01,2.144219640589893672e+01,5.844000244140625000e+01,1.000000000000000000e+00,-6.192583715029725511e+01,-8.496766293943920800e+00,7.714285714285714635e-01,-6.104134992426967443e+01
3.447544325692696088e+00,2.445830667631246769e+01,7.933008237368663629e+01,9.552989594554746944e+00,5.925000000000000000e+01,0.000000000000000000e+00,-6.397998560502361443e+01,-1.133494028883543869e+01,7.428571428571428825e-01,-5.910016479998424899e+01
3.326654030244557081e+00,2.450969260799287142e+01,8.215613313924355054e+01,9.677728621793370678e+00,5.694000244140625000e+01,4.000000000000000000e+00,-6.561948746784295849e+01,-1.055346895095389392e+01,8.000000000000000444e-01,-6.307098546061498467e+01
2.681725223881644027e+01,2.357361938543175484e+01,7.923398086899217674e+01,2.823423894744668772e+01,5.486000061035156250e+01,3.000000000000000000e+00,-4.876784488297599296e+01,-1.025320368360182322e+01,7.428571428571428825e-01,1.089567260796108030e+02
2.376946785169870680e+01,7.353268638364515652e+01,7.888861514909908124e+01,2.476866416031311147e+01,5.766000366210937500e+01,3.000000000000000000e+00,-5.940220848534305986e+01,-8.623154255712806915e+00,7.428571428571428825e-01,-5.148517208433231218e+01
3.334120174506188583e+00,2.305261421340067329e+01,8.082131986815838331e+01,9.691698523534901355e+00,5.790000534057617188e+01,3.000000000000000000e+00,-6.778433019793699543e+01,-8.480410896888276540e+00,7.428571428571428825e-01,-6.493042351876339069e+01
3.261457063413375934e+00,2.307923237766264535e+01,7.997994354523034133e+01,9.721650946243894253e+00,5.595000457763671875e+01,5.000000000000000000e+00,-6.717190690476508053e+01,-9.384882939684260350e+00,7.714285714285714635e-01,-6.357765831057264450e+01
3.380160497939222353e+00,2.405187373138867812e+01,7.986553051006301018e+01,9.618447007215925382e+00,5.437000274658203125e+01,1.000000000000000000e+00,-6.485808551757519069e+01,-1.230518686891223545e+01,8.000000000000000444e-01,-7.619725737859525339e+01
3.336602186067936238e+00,2.352955391355753889e+01,7.969638638694945598e+01,9.687253976094510222e+00,5.666000366210937500e+01,2.000000000000000000e+00,-5.437979281053557656e+01,-1.208364728449771697e+01,7.428571428571428825e-01,1.053355700002699393e+02
3.555549015719834394e+00,2.462411518948147560e+01,8.155743748682286309e+01,9.859399463784564333e+00,5.999000167846679688e+01,2.000000000000000000e+00,-5.352117808829905954e+01,-1.444334716193131563e+01,7.142857142857143016e-01,1.131498143504748839e+02
3.633891301173217681e+00,2.471331612010885692e+01,8.061677164295835496e+01,9.743889167952739072e+00,5.727000427246093750e+01,3.000000000000000000e+00,-6.501769810485670575e+01,-1.170608289090377596e+01,7.714285714285714635e-01,-6.305313289447834535e+01
3.607560799053584955e+00,2.497317429067161143e+01,8.192509481098656465e+01,9.772442732046107139e+00,5.724000549316406250e+01,4.000000000000000000e+00,-6.795364900622139714e+01,-7.889222270482391330e+00,7.428571428571428825e-01,-6.167986489478556678e+01
3.432659178443265624e+00,2.492417775719383854e+01,8.064820668870946463e+01,9.656440753421986045e+00,5.756000137329101562e+01,5.000000000000000000e+00,-6.505811357274266982e+01,-1.169364685998555053e+01,7.714285714285714635e-01,-6.627985316228543411e+01
3.451384121449723175e+00,2.489608442014869993e+01,7.945936592258473752e+01,9.841763780223208968e+00,5.905000305175781250e+01,2.000000000000000000e+00,-6.665205035211091911e+01,-8.648542023734803408e+00,8.000000000000000444e-01,-7.831708377922532804e+01
3.506164600073265802e+00,2.458189039758160988e+01,7.913735099765446535e+01,9.903676205553860967e+00,5.770000457763671875e+01,0.000000000000000000e+00,-6.503795660708723858e+01,-1.178654654518832245e+01,8.000000000000000444e-01,-8.175096478767268593e+01
3.345315548152150598e+00,2.447011296352634346e+01,7.866201901028556165e+01,9.832266032857916116e+00,5.727000427246093750e+01,4.000000000000000000e+00,-6.569940496444883138e+01,-1.104874210600002904e+01,7.714285714285714635e-01,-5.978253648527481090e+01
3.325282063437900337e+00,2.387891367321603298e+01,7.926307293076206406e+01,9.717487422608874326e+00,5.749000167846679688e+01,3.000000000000000000e+00,-6.380239374644987294e+01,-1.230473393066477072e+01,8.000000000000000444e-01,-5.715766496330576985e+01
3.269907339985895334e+00,2.366160801509200695e+01,7.689013780699080769e+01,9.825125522973515046e+00,5.549000167846679688e+01,2.000000000000000000e+00,-6.434248640111869122e+01,-1.220918250250883297e+01,7.714285714285714635e-01,-6.075420938579979691e+01
3.312261781573242914e+00,2.380853451701892709e+01,7.823866695339991395e+01,9.773018800131730188e+00,5.992000198364257812e+01,5.000000000000000000e+00,-6.242810156385557008e+01,-1.285552882746094383e+01,8.000000000000000444e-01,-5.794528173790532577e+01
1.541532583336291751e+01,2.482846224325952988e+01,7.869054848038037164e+01,1.634071033836885789e+01,5.972000122070312500e+01,5.000000000000000000e+00,-5.929922215101604621e+01,-1.009663457962683886e+01,7.142857142857143016e-01,8.380051465516591414e-01
3.535313290998426172e+00,2.460672546426597052e+01,7.796855514078887950e+01,9.785179473530243754e+00,6.123000335693359375e+01,4.000000000000000000e+00,-6.804709491539264832e+01,-8.569231285556613287e+00,7.714285714285714635e-01,-6.511780802831239612e+01
3.703608949748268930e+00,2.517950988545661062e+01,7.750992402660821767e+01,9.910954802956824850e+00,5.875000381469726562e+01,2.000000000000000000e+00,-6.758121367237484378e+01,-1.065397734284311504e+01,7.714285714285714635e-01,-5.119191545443378999e+01
3.463032351474937709e+00,2.493940911332065369e+01,7.552307954682285640e+01,9.827377481911591772e+00,5.850000381469726562e+01,2.000000000000000000e+00,-6.321974623290837059e+01,-1.129127743846562204e+01,8.000000000000000444e-01,-6.822805228851129300e+01
3.470379914704706081e+00,2.514133431521113593e+01,7.435601330360290717e+01,9.802910369186266237e+00,5.750000381469726562e+01,5.000000000000000000e+00,-6.326491749028929945e+01,-1.206090546710925260e+01,8.000000000000000444e-01,-5.524789208408996899e+01
3.479270518490730879e+00,2.437689630232138072e+01,7.589309100589946411e+01,9.779827887406909781e+00,5.832000350952148438e+01,2.000000000000000000e+00,-6.183120876175242842e+01,-1.342825291180948177e+01,8.000000000000000444e-01,-5.854378147809349997e+01
3.546648816203248789e+00,2.450336775750414731e+01,7.673896912827207473e+01,9.874311999623834879e+00,5.613000488281250000e+01,3.000000000000000000e+00,-6.464961084306629857e+01,-1.109748606967744600e+01,7.428571428571428825e-01,-5.501750508750954793e+01
3.491445404744846215e+00,2.527873909594424617e+01,7.682076358824348006e+01,9.961626351702435045e+00,5.776000595092773438e+01,1.000000000000000000e+00,-6.741181277362684909e+01,-8.021270252501945919e+00,7.428571428571428825e-01,-6.542472652795750321e+01
3.355100554858700512e+00,2.486405099145648023e+01,7.608189618432018619e+01,9.854439894934516886e+00,5.993000411987304688e+01,0.000000000000000000e+00,-6.934073345089561258e+01,-6.374741393429117053e+00,7.714285714285714635e-01,-5.825079835999235911e+01
3.774108360891436753e+00,2.613054707039517055e+01,7.459433204264745143e+01,9.988295068561056311e+00,5.845000457763671875e+01,2.000000000000000000e+00,-6.634048804592566739e+01,-9.192167357721437781e+00,7.428571428571428825e-01,-5.958977172852035409e+01
3.633093235620863393e+00,2.508472633865062207e+01,7.216106811424290868e+01,9.799878721234483336e+00,5.971000289916992188e+01,2.000000000000000000e+00,-6.390777048070128075e+01,-1.298935277641811759e+01,7.714285714285714635e-01,-6.562029544922145874e+01
3.568011276114334773e+00,2.522543526341662457e+01,7.115207154792575750e+01,9.844239591577192527e+00,5.781999969482421875e+01,4.000000000000000000e+00,-6.670047616475784480e+01,-9.175286372622343478e+00,7.428571428571428825e-01,-6.685970725722198438e+01
4.077589931202261653e+00,2.708635497504606704e+01,7.257356132985000841e+01,1.012992708664556751e+01,5.484000396728515625e+01,3.000000000000000000e+00,-6.780988391512120472e+01,-9.399979368735310814e+00,7.714285714285714635e-01,-6.610051282470875833e+01
4.057952894974200753e+00,2.670191260517720266e+01,7.433393281631741445e+01,1.028442855321291205e+01,5.646000289916992188e+01,3.000000000000000000e+00,-6.554615984687185914e+01,-1.210901489343921611e+01,7.714285714285714635e-01,-6.903062015582916899e+01
3.238668495392404978e+00,2.385159747466648028e+01,7.407331923195805246e+01,9.574571915632400732e+00,5.888000488281250000e+01,1.000000000000000000e+00,-6.332528900042735387e+01,-1.158404456378094416e+01,8.000000000000000444e-01,-7.094131929847226559e+01
3.410690587635011983e+00,2.266158496206035622e+01,7.198595120659300051e+01,9.594514797424285035e+00,5.852000427246093750e+01,0.000000000000000000e+00,-6.622985552080170635e+01,-1.006890036149687795e+01,7.714285714285714635e-01,-5.869159434362229888e+01
3.491344663582204522e+00,2.551064765990561867e+01,6.704789248922809008e+01,9.919808353485116470e+00,5.695999908447265625e+01,3.000000000000000000e+00,-6.554878539488784384e+01,-1.005905933498309679e+01,7.714285714285714635e-01,-5.653095032203024317e+01
3.725158785639449466e+00,2.658758337662217741e+01,6.903397951452893722e+01,9.966676222982085775e+00,5.538000106811523438e+01,2.000000000000000000e+00,-6.403232706545207975e+01,-1.277974928666944621e+01,7.714285714285714635e-01,-6.286957268467600102e+01
3.556890069361338114e+00,2.537200416175988238e+01,6.694409548880553018e+01,9.992219602652134824e+00,5.809000396728515625e+01,4.000000000000000000e+00,-6.614840292580142034e+01,-9.852465629492513699e+00,7.714285714285714635e-01,-5.781181955185444110e+01
3.356542391431315941e+00,2.382202732510604193e+01,6.805992462894917594e+01,9.758176467851120250e+00,5.618000030517578125e+01,3.000000000000000000e+00,-6.581771200132654087e+01,-1.005303032709437083e+01,7.714285714285714635e-01,-7.160196034023610423e+01
3.594424821429679451e+00,2.559783639851945125e+01,6.939065185651291756e+01,9.713088422498335817e+00,5.505000305175781250e+01,3.000000000000000000e+00,-6.572909616822013845e+01,-1.334359111880931437e+01,8.000000000000000444e-01,-6.471365191409978479e+01
3.600664622994909081e+00,2.458148739398586358e+01,6.809008249072495289e+01,9.808099000041655913e+00,5.686000442504882812e+01,4.000000000000000000e+00,-6.228340034047003826e+01,-1.361533468549409776e+01,7.714285714285714635e-01,-6.845603329470995391e+01
3.346993386935235737e+00,2.419377672855917183e+01,6.952336567617371088e+01,9.649364377623548705e+00,5.788000106811523438e+01,4.000000000000000000e+00,-6.352429962232251626e+01,-1.227774624942596482e+01,8.000000000000000444e-01,-6.146811691537434541e+01
3.420607001275226100e+00,2.428505188950443028e+01,7.106255878612418542e+01,9.720305438578751733e+00,5.818000411987304688e+01,4.000000000000000000e+00,-6.793862142777867064e+01,-1.028683252470101905e+01,7.714285714285714635e-01,-7.046734702214585866e+01
3.410271125404013226e+00,2.466496616302670120e+01,6.999638509591160584e+01,9.780647719981926613e+00,5.769000244140625000e+01,2.000000000000000000e+00,-6.416639970143376104e+01,-1.301063713564407109e+01,8.000000000000000444e-01,-5.496362220051095449e+01
3.583574002577543549e+00,2.507174212428040860e+01,7.062906725304573285e+01,9.785754074903925570e+00,5.586000442504882812e+01,0.000000000000000000e+00,-6.135231217367195455e+01,-1.378456155465674371e+01,8.000000000000000444e-01,-6.432119073314895275e+01
3.329586512126953224e+00,2.410762133477567204e+01,6.911670878918974381e+01,9.696734143807683282e+00,5.736000061035156250e+01,1.000000000000000000e+00,-6.284781666314329840e+01,-1.273020287132865391e+01,8.000000000000000444e-01,-7.254137005281404527e+01
3.326652434826420368e+00,2.415561154368374730e+01,6.909818870463323037e+01,9.678231457948838212e+00,5.749000167846679688e+01,0.000000000000000000e+00,-6.511233150409164239e+01,-1.181289585329672676e+01,8.000000000000000444e-01,-6.157576601699870622e+01
3.747821996111259768e+00,2.604469043891205260e+01,6.631616800588604121e+01,9.975984673859633389e+00,5.720000457763671875e+01,2.000000000000000000e+00,-6.613392870891568975e+01,-1.157512933315824633e+01,7.428571428571428825e-01,-7.717731164176147729e+01
3.252026083291272851e+00,2.430218607070070647e+01,6.534658376877517583e+01,9.811033884806743544e+00,5.879000091552734375e+01,1.000000000000000000e+00,-6.692672720163540134e+01,-1.030227730356166127e+01,7.428571428571428825e-01,-7.081022857754292943e+01
3.641418852798665284e+00,2.527546478623088078e+01,6.544789003961489016e+01,9.705899705994827542e+00,5.722999954223632812e+01,2.000000000000000000e+00,-6.153306582908583522e+01,-1.284406726308328572e+01,8.000000000000000444e-01,-6.400466878749114130e+01
3.772160851563291395e+00,2.554027432986707424e+01,6.489683073871120200e+01,9.915012436924550698e+00,5.593000411987304688e+01,3.000000000000000000e+00,-6.329463517871044331e+01,-1.115111513577316948e+01,8.000000000000000444e-01,-6.107177749984948179e+01
3.740039406898562291e+00,2.553265395743261834e+01,6.439864626207530307e+01,9.855611826748720716e+00,5.680000305175781250e+01,2.000000000000000000e+00,-6.488655913607315995e+01,-9.911312146385199640e+00,8.000000000000000444e-01,-8.016617631730834148e+01
3.901564706716629694e+00,2.679094520929432477e+01,6.534658516074439660e+01,1.003317902141040285e+01,5.879000091552734375e+01,5.000000000000000000e+00,-6.276844772221055280e+01,-1.243722498870753235e+01,8.285714285714286254e-01,-6.016314407627326233e+01
3.662253756690144524e+00,2.585360936243756314e+01,6.703229335523313637e+01,9.764100802484009023e+00,5.824000549316406250e+01,2.000000000000000000e+00,-6.689986360806810239e+01,-8.746801401039276058e+00,7.428571428571428825e-01,-6.420380686980611529e+01
3.484695146760195872e+00,2.536114168619310760e+01,6.812160881313241134e+01,9.947134261594284155e+00,5.742000198364257812e+01,3.000000000000000000e+00,-6.755895212789677373e+01,-8.670848565124986251e+00,7.428571428571428825e-01,-7.737478740258430321e+01
3.750672724199263897e+00,2.561788708371824441e+01,6.889797120882434456e+01,9.825029380234619580e+00,5.518000030517578125e+01,3.000000000000000000e+00,-6.782852460593177568e+01,-1.816902132661937586e+01,7.714285714285714635e-01,-5.337104341888391446e+01
3.666802959103696136e+00,2.632413182168181720e+01,6.967511315459805132e+01,9.891834495486774514e+00,5.822000503540039062e+01,6.000000000000000000e+00,-6.245856121693552865e+01,-1.267073938678086797e+01,8.000000000000000444e-01,-6.012949769026983660e+01
3.441777340111472849e+00,2.423691497521650007e+01,7.072610169196097729e+01,9.774704415836350080e+00,5.577999877929687500e+01,3.000000000000000000e+00,-6.645365359902076818e+01,-9.113889165652018676e+00,7.428571428571428825e-01,-6.793778997205438941e+01
3.664970408975742888e+00,2.623539990364092489e+01,7.145282669286861221e+01,9.857357678776514476e+00,5.774000167846679688e+01,6.000000000000000000e+00,-6.168605921832919847e+01,-1.208140052896437666e+01,8.000000000000000444e-01,-7.112588870180141498e+01
3.224704629069858886e+00,2.561939627246560036e+01,6.798827155596075045e+01,9.935058348706430564e+00,5.805000305175781250e+01,2.000000000000000000e+00,-6.582374195030317310e+01,-8.067271547951797572e+00,7.714285714285714635e-01,-7.397840529859270475e+01
3.493413124499514577e+00,2.557177617923154145e+01,6.815018793092110627e+01,9.998985662547157816e+00,5.656999969482421875e+01,4.000000000000000000e+00,-7.102963429280066521e+01,-3.641903553503774038e+00,7.428571428571428825e-01,-5.682361003611853079e+01
3.420993970604332191e+00,2.473032764045187193e+01,6.737345614979925301e+01,1.009552766563186488e+01,5.704000473022460938e+01,0.000000000000000000e+00,-6.857809326411165785e+01,-6.095718358054472041e+00,7.714285714285714635e-01,-5.920617457359715274e+01
3.612189037502909539e+00,2.597218519909557699e+01,6.714913367821684176e+01,1.000372289698945316e+01,5.627000427246093750e+01,2.000000000000000000e+00,-7.037365105633861617e+01,-5.089952010541716199e+00,7.714285714285714635e-01,-6.049146175492006705e+01
3.589651965692611579e+00,2.553562772536201209e+01,6.545148641370573728e+01,1.008602076316917895e+01,5.674000167846679688e+01,3.000000000000000000e+00,-7.225846412640900951e+01,-2.791063260270248314e+00,7.142857142857143016e-01,-5.782283743488792993e+01
3.185323916232730923e+00,2.238343413970135032e+01,6.570602353776436644e+01,9.743226622026320172e+00,5.530000305175781250e+01,1.000000000000000000e+00,-6.559738297770475413e+01,-9.238630155683845047e+00,8.000000000000000444e-01,-6.334086849161629118e+01
3.040147442015560753e+00,2.270766656059013400e+01,6.758748065890502232e+01,9.864786900020805049e+00,5.812000274658203125e+01,1.000000000000000000e+00,-7.253741477953462891e+01,-2.737388516001567407e+00,7.714285714285714635e-01,-7.347555016107118320e+01
3.251136824189133634e+00,2.433040523168249436e+01,7.080798720877935182e+01,9.923916993229711991e+00,5.839000320434570312e+01,2.000000000000000000e+00,-6.921212138448032647e+01,-6.276951727450287954e+00,7.714285714285714635e-01,-6.318174999257400515e+01
3.392179529758020173e+00,2.412131159213576126e+01,6.931702351487186320e+01,9.818389388336122181e+00,5.556999969482421875e+01,1.000000000000000000e+00,-6.688816168522775740e+01,-7.310402540140994887e+00,7.714285714285714635e-01,-6.985831042356626597e+01
3.361768662366681149e+00,2.399640459380204405e+01,7.000463895932664116e+01,1.004155128305485434e+01,5.734000396728515625e+01,3.000000000000000000e+00,-6.794251063622459696e+01,-5.348644281327544547e+00,7.714285714285714635e-01,-5.758439561363107373e+01
3.420047530278316650e+00,2.478257309640416395e+01,6.866132933448750464e+01,1.011890311347366556e+01,5.627000427246093750e+01,2.000000000000000000e+00,-6.666714486383068561e+01,-5.971506236452386318e+00,8.000000000000000444e-01,-7.094029529880019425e+01
3.066320771586379834e+00,2.372030818861302848e+01,6.635324024374962448e+01,9.879890964610906323e+00,5.560000610351562500e+01,4.000000000000000000e+00,-6.562117000663596400e+01,-5.791275764119407476e+00,7.714285714285714635e-01,-6.280182708830942317e+01
3.268027452940777344e+00,2.408958609567905995e+01,6.868081499071881524e+01,9.889952342073753400e+00,5.375000381469726562e+01,5.000000000000000000e+00,-6.893572421899575886e+01,-4.967618786375370021e+00,7.428571428571428825e-01,-7.163468517561479132e+01
3.065963106658441184e+00,2.308579640887686679e+01,6.901827156418509901e+01,9.707784145598749248e+00,5.781999969482421875e+01,7.000000000000000000e+00,-6.709828682683624379e+01,-6.489834471644633673e+00,7.714285714285714635e-01,-5.678629938976438041e+01
3.169195156375693934e+00,2.353931490916518143e+01,6.721967548323735286e+01,9.954029330349948523e+00,5.386000061035156250e+01,7.000000000000000000e+00,-6.724663726107917228e+01,-5.740075810476928275e+00,7.714285714285714635e-01,-6.544505804666432880e+01
3.061320360391299289e+00,2.406758281151238776e+01,6.961888952095290506e+01,1.001478545074293791e+01,5.425000000000000000e+01,3.000000000000000000e+00,-6.806712294742852976e+01,-5.659612848047072653e+00,7.714285714285714635e-01,-6.727731964523675856e+01
2.887742199047492075e+00,2.222990367366726261e+01,6.903272084256441588e+01,9.873505727886081829e+00,5.457000350952148438e+01,3.000000000000000000e+00,-6.982937517375572156e+01,-6.735243627750008955e+00,7.714285714285714635e-01,-5.902278112895325535e+01
2.915973471429415653e+00,2.172921996562371305e+01,6.949345006450489848e+01,9.643449580612864835e+00,5.501000213623046875e+01,6.000000000000000000e+00,-6.590239290607453881e+01,-8.553083636934987410e+00,8.000000000000000444e-01,-6.238962713587577724e+01
3.076433233431981940e+00,2.244937525670160383e+01,6.941675738706703669e+01,9.619699678606322024e+00,5.378000259399414062e+01,2.000000000000000000e+00,-6.608613125913163344e+01,-8.433076796450640344e+00,7.714285714285714635e-01,-7.344510724121572309e+01
3.098212135623068075e+00,2.317168518745981132e+01,6.838860933414338206e+01,9.616430274052859772e+00,5.683000183105468750e+01,4.000000000000000000e+00,-6.824447684642187539e+01,-6.349361210847686010e+00,8.000000000000000444e-01,-5.095011681960792771e+01
3.081457974397738830e+00,2.318720981551722105e+01,6.767856655766655649e+01,9.653912512750530084e+00,5.427000045776367188e+01,4.000000000000000000e+00,-6.530421145160941876e+01,-7.536704501530349987e+00,8.000000000000000444e-01,-5.847415507737655105e+01
2.889719695601451033e+00,2.272575391761496277e+01,6.640394022132225871e+01,9.712086040104390250e+00,5.286000061035156250e+01,6.000000000000000000e+00,-6.609136844011419498e+01,-8.963177839994479257e+00,7.714285714285714635e-01,-5.782016162843263629e+01
2.872648864429538929e+00,2.178477172684941010e+01,6.805071272316597231e+01,9.701079813955256981e+00,5.478000259399414062e+01,6.000000000000000000e+00,-6.344097917966420397e+01,-9.921086613039085123e+00,8.000000000000000444e-01,-5.595658296675632926e+01
2.953415691860807435e+00,2.325357950924963646e+01,6.783536058893061238e+01,9.790003909453902864e+00,5.663000106811523438e+01,4.000000000000000000e+00,-6.432670856791656888e+01,-9.168194335636718151e+00,8.000000000000000444e-01,-7.554512044753033706e+01
2.922927221444090673e+00,2.137065043293804578e+01,6.643613719404893914e+01,9.886626974703924375e+00,5.688999938964843750e+01,4.000000000000000000e+00,-6.573984890332903319e+01,-8.227328175378533004e+00,7.714285714285714635e-01,-5.720533998117750940e+01
2.994363313894739864e+00,2.258031535500449749e+01,7.092986677450424793e+01,9.820708749675443272e+00,5.655000305175781250e+01,4.000000000000000000e+00,-6.686394375800053069e+01,-6.399051074541740824e+00,8.000000000000000444e-01,-7.075905255139521444e+01
3.142800917573031594e+00,2.258761751542432705e+01,7.144970017254087225e+01,9.784836828076720394e+00,5.444000244140625000e+01,5.000000000000000000e+00,-6.983643121048379498e+01,-3.058276438320747026e+00,7.428571428571428825e-01,-6.077874445814871507e+01
2.942616767589404159e+00,2.117884266656893999e+01,7.082496110799780809e+01,9.623169768194031803e+00,5.929000473022460938e+01,5.000000000000000000e+00,-6.820383306490153075e+01,-6.805371764849756033e+00,8.000000000000000444e-01,-6.729687342228763214e+01
3.101476700861586444e+00,2.319687716908424946e+01,7.091197564176492563e+01,9.546238692875979481e+00,5.760000228881835938e+01,4.000000000000000000e+00,-6.996431155123509882e+01,-6.022818497109163616e+00,7.714285714285714635e-01,-6.586879848583730279e+01
2.710847647661037030e+00,2.019985243337420044e+01,7.242996827612222432e+01,9.438364566998957983e+00,5.527000427246093750e+01,5.000000000000000000e+00,-6.593782435996730840e+01,-9.789110799365195348e+00,8.000000000000000444e-01,-5.259202130210529447e+01
2.713541692991388032e+00,2.099597529539927621e+01,7.555002775956434391e+01,9.566099658732486688e+00,5.688000106811523438e+01,4.000000000000000000e+00,-6.857836081431105413e+01,-5.885243360053209472e+00,7.714285714285714635e-01,-6.482596419476065819e+01
2.991545050099850833e+00,2.190787185167536322e+01,7.380049127424823041e+01,9.443813457437208569e+00,5.588000488281250000e+01,5.000000000000000000e+00,-6.836845334114454431e+01,-6.999194260458053485e+00,8.000000000000000444e-01,-6.019877044780383812e+01
2.943391666254441930e+00,2.147699935526745207e+01,7.251412525047557267e+01,9.461666591321622022e+00,5.756000137329101562e+01,4.000000000000000000e+00,-7.066827601795125702e+01,-4.867426836225087428e+00,7.714285714285714635e-01,-6.425984061151551430e+01
2.882240891427861218e+00,2.239627188882259645e+01,7.240826113833718125e+01,9.503872332727253180e+00,5.597999954223632812e+01,5.000000000000000000e+00,-7.017219887800871447e+01,-4.535577956381646736e+00,7.714285714285714635e-01,-5.619711728996437472e+01
1.587465262935528187e+01,2.091212123437281178e+01,7.375017702974250255e+01,1.668882324764444647e+01,5.626000213623046875e+01,3.000000000000000000e+00,-5.559884921505505417e+01,-3.233705950118206829e+00,7.428571428571428825e-01,1.220391273894938848e+02
2.786081452949976445e+00,2.119730072571403667e+01,7.331804728903519219e+01,9.460515916971418804e+00,5.806999969482421875e+01,4.000000000000000000e+00,-6.563159096629257760e+01,-9.777387216188273555e+00,8.000000000000000444e-01,-5.865019915697817510e+01
2.815955371735573198e+00,2.184410521386469739e+01,7.205616073967156865e+01,9.353490628708945209e+00,5.474000549316406250e+01,4.000000000000000000e+00,-6.853462734588123340e+01,-7.565585123207154261e+00,7.714285714285714635e-01,-6.368835384164692215e+01
2.812572556816525626e+00,2.179070238330621478e+01,7.232328771659467748e+01,9.566192444532244821e+00,5.601000213623046875e+01,3.000000000000000000e+00,-6.766398894404767361e+01,-8.237494552599626374e+00,8.000000000000000444e-01,-5.336536592079574604e+01
2.826706685339344993e+00,2.230150942929034485e+01,6.911387800861412245e+01,9.411478699635686951e+00,5.520000457763671875e+01,1.000000000000000000e+00,-6.993028985731652369e+01,-6.353380271354903464e+00,7.714285714285714635e-01,-6.958802080967041093e+01
2.870115397163512938e+00,2.208301561333873408e+01,7.026461103681906195e+01,9.456973914614872356e+00,5.524000167846679688e+01,3.000000000000000000e+00,-7.142366141848393113e+01,-4.237776412962551476e+00,7.714285714285714635e-01,-6.347960376896839563e+01
2.906326966820927282e+00,2.141351712972101851e+01,7.384110500350043083e+01,9.589058530376430411e+00,5.632000350952148438e+01,2.000000000000000000e+00,-6.850568437623856255e+01,-5.913817607556942413e+00,8.000000000000000444e-01,-6.349216859444425154e+01
2.993267044476775052e+00,2.197383183668387119e+01,7.503501226631064469e+01,9.736005113114105214e+00,5.681999969482421875e+01,0.000000000000000000e+00,-6.706018086458328753e+01,-4.470524645259414065e+00,8.000000000000000444e-01,-6.763068824194013473e+01
2.933443315293858600e+00,2.278920919114270305e+01,7.643013608830207772e+01,9.929191142854760344e+00,5.475000381469726562e+01,0.000000000000000000e+00,-7.064783405277076156e+01,-1.301394400542315477e+00,7.714285714285714635e-01,-6.025266304857177602e+01
2.980191410316437306e+00,2.056284734693031879e+01,7.486914370117401063e+01,9.548292951128095396e+00,5.329000473022460938e+01,0.000000000000000000e+00,-6.669285894274537441e+01,-5.619296065916924654e+00,7.714285714285714635e-01,-6.935726709518719701e+01
3.034385479470184777e+00,2.185965444593699303e+01,7.289052198104033664e+01,9.648925553791475096e+00,5.565000152587890625e+01,3.000000000000000000e+00,-6.814475326940510058e+01,-5.456781901999739226e+00,7.714285714285714635e-01,-5.825305344593197532e+01
2.979395105818303691e+00,2.198186449002071896e+01,7.282089695575119492e+01,9.682262213626913194e+00,5.449000549316406250e+01,4.000000000000000000e+00,-6.913924387715709940e+01,-4.281322031786080728e+00,7.428571428571428825e-01,-6.144080545171756569e+01
3.089077402161976238e+00,2.246363103564317498e+01,6.839020887594126918e+01,9.778853366407973979e+00,5.524000167846679688e+01,2.000000000000000000e+00,-6.690633136780630252e+01,-6.672709421736478852e+00,8.000000000000000444e-01,-6.305668937271383356e+01
